id,titulaire-sexe,titulaire-soutien-simplifie,n_sentences,mean_sent_len,std_sent_len,mean_word_len,pron_1sg_rate,pron_1pl_rate,modal_rate,adj_rate,flesch_fr,msttr
EL191_L_1993_03_040_01_1_PF_04,homme,Droite parlementaire (RPR/UDF),3,124.0,122.33560397529412,4.911290322580645,0.5376344086021506,2.6881720430107525,0.2688172043010753,6.720430107526881,-77.33741935483869,0.88
EL191_L_1993_03_040_01_1_PF_05,homme,Front national,10,91.3,158.42540831571176,4.835706462212486,0.10952902519167579,0.7667031763417306,0.6571741511500547,8.981380065717415,-34.07870043811606,0.8866666666666667
EL191_L_1993_03_040_02_1_PF_01,homme,Écologistes,9,62.55555555555556,84.64712518726867,5.190053285968029,0.0,2.1314387211367674,1.0657193605683837,10.657193605683837,-15.067245904874653,0.915
EL191_L_1993_03_040_02_1_PF_02,femme,PCF,4,180.75,282.87221054744845,4.727524204702628,0.0,1.2448132780082988,1.5214384508990317,9.405255878284924,-127.63137448132775,0.8400000000000001
EL191_L_1993_03_040_02_1_PF_03,homme,Gauche gouvernementale (PS/MRG/MDC),6,58.166666666666664,118.04718924603365,5.1203438395415475,2.292263610315186,1.7191977077363898,0.5730659025787965,12.607449856733524,-9.15091451766952,0.91
EL191_L_1993_03_040_02_1_PF_04,homme,Droite parlementaire (RPR/UDF),4,160.75,262.31314778333166,5.093312597200622,1.5552099533437014,2.021772939346812,0.0,11.35303265940902,-114.69313180404353,0.86
EL191_L_1993_03_040_02_1_PF_05,femme,Front national,5,172.8,199.89537263278507,4.885416666666667,0.0,0.8101851851851851,0.3472222222222222,9.027777777777777,-117.55125925925924,0.8733333333333334
EL191_L_1993_03_040_03_1_PF_01,homme,PCF,5,144.2,262.41600560941396,4.717059639389737,0.0,1.248266296809986,1.5256588072122053,9.153952843273231,-90.95245908460467,0.845
EL191_L_1993_03_040_03_1_PF_02,homme,Gauche gouvernementale (PS/MRG/MDC),3,239.0,330.93503894269037,4.9344490934449095,0.5578800557880056,1.1157601115760112,1.1157601115760112,10.181311018131103,-186.68569735006972,0.91
EL191_L_1993_03_040_03_1_PF_03,homme,Écologistes,4,138.0,179.80962154456586,5.201086956521739,0.18115942028985507,1.6304347826086956,0.9057971014492754,8.695652173913043,-95.60333333333332,0.905
EL191_L_1993_03_040_03_1_PF_04,homme,Droite parlementaire (RPR/UDF),7,162.85714285714286,318.8718634594818,4.760526315789473,0.3508771929824561,0.43859649122807015,1.1403508771929824,9.385964912280702,-105.17719298245612,0.885
EL191_L_1993_03_040_03_1_PF_05,femme,Front national,6,140.0,170.55497647386312,4.876190476190477,0.0,1.3095238095238095,0.2380952380952381,8.69047619047619,-84.66571428571427,0.89
EL191_L_1993_03_041_01_1_PF_01,homme,PCF,4,131.0,219.4003190517279,4.564885496183206,1.3358778625954197,2.099236641221374,1.3358778625954197,8.587786259541986,-74.14820610687019,0.9
EL191_L_1993_03_041_01_1_PF_02,femme,Écologistes,3,183.0,241.84292422975702,5.331511839708561,0.546448087431694,1.639344262295082,0.9107468123861567,11.839708561020036,-141.76430783242256,0.91
EL191_L_1993_03_041_01_1_PF_03,homme,Front national,3,314.6666666666667,351.07105960031635,4.8241525423728815,0.211864406779661,0.7415254237288136,0.5296610169491525,9.533898305084746,-260.91209039548016,0.87
EL191_L_1993_03_041_01_1_PF_04,homme,Droite parlementaire (RPR/UDF),5,60.0,58.896519421779075,5.113333333333333,0.0,1.6666666666666667,0.33333333333333337,13.0,-12.139999999999958,0.88
EL191_L_1993_03_041_01_1_PF_05,homme,Indépendants / divers,2,291.5,262.5,4.979416809605489,2.9159519725557463,0.34305317324185247,1.2006861063464835,8.919382504288166,-239.60731989708398,0.885
EL191_L_1993_03_041_01_1_PF_06,homme,Autres,4,137.25,132.4035025971745,4.53551912568306,2.0036429872495445,2.0036429872495445,0.18214936247723132,9.836065573770492,-74.01221083788704,0.865
EL191_L_1993_03_041_01_1_PF_07,femme,Droite parlementaire (RPR/UDF),5,95.6,155.35327482869485,4.828451882845188,1.882845188284519,2.928870292887029,1.0460251046025104,10.460251046025103,-41.23734728033469,0.86
EL191_L_1993_03_041_02_1_PF_01,homme,Écologistes,3,221.33333333333334,298.1971756330961,5.132530120481928,0.9036144578313252,2.108433734939759,0.9036144578313252,9.63855421686747,-177.60032128514052,0.915
EL191_L_1993_03_041_02_1_PF_02,homme,Non mentionné,7,148.0,351.9180099316966,4.771235521235521,2.3166023166023164,2.7027027027027026,0.8687258687258688,9.266409266409266,-90.27791505791504,0.9325
EL191_L_1993_03_041_02_1_PF_03,homme,Front national,4,225.75,334.9599789527101,4.920265780730897,0.11074197120708748,0.7751937984496124,0.5537098560354374,9.413067552602437,-173.81908499446288,0.87
EL191_L_1993_03_041_02_1_PF_04,homme,PCF,4,212.75,348.36717339611664,4.987074030552291,0.7050528789659225,0.11750881316098707,0.9400705052878966,8.695652173913043,-165.568277027027,0.9033333333333332
EL191_L_1993_03_041_02_1_PF_05,homme,Droite parlementaire (RPR/UDF),10,64.9,96.04212617388268,4.959938366718028,0.9244992295839755,2.465331278890601,1.694915254237288,14.175654853620955,-14.692298151001523,0.89
EL191_L_1993_03_041_03_1_PF_01,femme,Écologistes,7,68.85714285714286,86.71863957062283,5.203319502074689,0.0,0.8298755186721992,0.4149377593360996,10.995850622406639,-21.08419087136926,0.8500000000000001
EL191_L_1993_03_041_03_1_PF_02,homme,Front national,5,177.2,271.632398656714,4.801354401805869,0.0,0.4514672686230248,0.6772009029345373,9.480812641083523,-121.38711963882616,0.8866666666666667
EL191_L_1993_03_041_03_1_PF_03,homme,PCF,5,89.0,158.5156143728434,4.874157303370787,0.0,2.0224719101123596,0.6741573033707865,8.98876404494382,-34.33904494382021,0.9
EL191_L_1993_03_041_03_1_PF_04,homme,Droite parlementaire (RPR/UDF),6,82.0,97.75820511172792,5.201219512195122,0.0,2.0325203252032518,0.8130081300813009,14.02439024390244,-32.1064227642276,0.87
EL191_L_1993_03_041_03_1_PF_05,homme,Gauche gouvernementale (PS/MRG/MDC),5,162.4,275.24723431853045,4.948275862068965,1.9704433497536946,1.7241379310344827,0.9852216748768473,9.852216748768473,-111.83402955665022,0.88
EL191_L_1993_03_041_03_1_PF_06,homme,Indépendants / divers,2,354.5,68.5,4.813822284908322,2.8208744710860367,1.2693935119887165,0.7052186177715092,9.026798307475318,-304.0660190409026,0.85
EL191_L_1993_03_042_01_1_PF_01,homme,Droite parlementaire (RPR/UDF),2,310.5,211.5,4.887278582930757,2.254428341384863,2.254428341384863,1.932367149758454,11.272141706924316,-261.40194444444444,0.9
EL191_L_1993_03_042_01_1_PF_02,femme,Indépendants / divers,6,77.0,97.28137882794768,5.188311688311688,1.0822510822510822,1.948051948051948,1.5151515151515151,7.792207792207792,-26.798290043289995,0.94
EL191_L_1993_03_042_01_1_PF_03,homme,Gauche gouvernementale (PS/MRG/MDC),15,73.66666666666667,143.79089756386608,4.904977375565611,1.2669683257918551,1.5384615384615385,1.809954751131222,9.230769230769232,-19.634110105580675,0.8725
EL191_L_1993_03_042_01_1_PF_04,homme,Ambigu,13,53.30769230769231,117.24293294456508,4.812409812409812,0.1443001443001443,1.0101010101010102,0.7215007215007215,10.966810966810966,4.205823620823622,0.885
EL191_L_1993_03_042_01_1_PF_05,homme,Écologistes,10,46.3,52.97556040288767,5.0993520518358535,2.159827213822894,0.8639308855291578,1.079913606911447,10.799136069114471,-3.090828293736479,0.835
EL191_L_1993_03_042_01_1_PF_06,homme,Front national,7,90.42857142857143,166.5128541952389,5.363349131121643,0.315955766192733,1.1058451816745656,0.47393364928909953,13.270142180094787,-48.14676935229065,0.875
EL191_L_1993_03_042_02_1_PF_01,homme,Autres,3,192.66666666666666,266.8199559419964,4.795847750865052,2.0761245674740483,1.0380622837370241,2.0761245674740483,8.650519031141869,-141.3594348327566,0.895
EL191_L_1993_03_042_02_1_PF_02,homme,Non mentionné,7,76.14285714285714,81.0386655006266,4.735459662288931,0.5628517823639775,2.25140712945591,0.7504690431519699,11.819887429643527,-22.456106941838613,0.875
EL191_L_1993_03_042_02_1_PF_03,homme,Extrême gauche,2,647.5,643.5,4.54054054054054,0.0,3.783783783783784,2.0077220077220077,5.7915057915057915,-591.5586003861004,0.8125
EL191_L_1993_03_042_02_1_PF_04,homme,Indépendants / divers,6,117.33333333333333,152.01169545648636,4.839488636363637,3.2670454545454546,1.5625,1.4204545454545454,8.948863636363637,-63.37060606060602,0.8300000000000001
EL191_L_1993_03_042_02_1_PF_05,homme,PCF,4,321.5,551.6613544557929,4.579315707620529,0.07776049766718507,1.244167962674961,0.7776049766718507,7.698289269051322,-265.60679237947124,0.89
EL191_L_1993_03_042_02_1_PF_06,homme,Indépendants / divers,3,149.66666666666666,162.60449631612966,4.806236080178174,1.55902004454343,0.8908685968819599,0.6681514476614699,8.240534521158128,-95.0622234595397,0.91
EL191_L_1993_03_042_02_1_PF_07,homme,Droite parlementaire (RPR/UDF),4,103.5,138.9757173034196,5.142512077294686,1.6908212560386473,0.4830917874396135,0.24154589371980675,10.38647342995169,-52.89694444444443,0.85
EL191_L_1993_03_042_02_1_PF_08,homme,Gauche gouvernementale (PS/MRG/MDC),4,198.5,340.9255783891845,4.91183879093199,2.141057934508816,1.8891687657430731,0.5037783375314862,8.942065491183879,-149.46389798488664,0.9066666666666668
EL191_L_1993_03_042_02_1_PF_09,homme,Écologistes,6,113.5,82.02591054051153,5.071953010279001,1.6152716593245229,1.0279001468428781,0.881057268722467,9.985315712187958,-66.6424412628487,0.84
EL191_L_1993_03_042_02_1_PF_10,homme,Non mentionné,5,312.8,411.39878463602685,4.7698209718670075,0.4475703324808184,0.7672634271099744,1.4066496163682864,7.672634271099745,-260.092,0.84
EL191_L_1993_03_042_02_1_PF_11,homme,Extrême gauche,4,250.5,224.70146862003372,4.963073852295409,0.0,1.2974051896207583,1.4970059880239521,10.27944111776447,-202.17007485029936,0.855
EL191_L_1993_03_042_02_1_PF_12,homme,Front national,14,46.214285714285715,126.67911011202877,5.357032457496136,0.3091190108191654,1.0819165378670788,0.46367851622874806,13.292117465224113,-2.8057998454405038,0.8866666666666667
EL191_L_1993_03_042_03_1_PF_01,homme,Front national,6,105.66666666666667,176.7141445637244,5.340694006309148,0.31545741324921134,1.1041009463722398,0.47318611987381703,13.09148264984227,-62.427060988433226,0.875
EL191_L_1993_03_042_03_1_PF_02,homme,Droite parlementaire (RPR/UDF),6,83.33333333333333,173.5479440641372,4.826,4.2,1.4000000000000001,0.8,8.200000000000001,-29.1993333333333,0.93
EL191_L_1993_03_042_03_1_PF_03,homme,Droite parlementaire (RPR/UDF),1,255.0,0.0,5.043137254901961,1.1764705882352942,0.39215686274509803,0.39215686274509803,10.196078431372548,-207.39519607843135,0.9101123595505618
EL191_L_1993_03_042_03_1_PF_04,femme,Écologistes,7,100.57142857142857,144.33775581982022,5.115056818181818,0.7102272727272727,1.7045454545454544,0.9943181818181818,11.931818181818182,-55.139090909090896,0.89
EL191_L_1993_03_042_03_1_PF_05,homme,PCF,6,163.66666666666666,273.690620145367,4.866598778004073,1.0183299389002036,1.2219959266802443,1.2219959266802443,8.146639511201629,-106.6964120841819,0.8766666666666666
EL191_L_1993_03_042_03_1_PF_06,homme,Ambigu,6,312.8333333333333,418.27121052680104,5.278103356419819,0.9589770911028237,0.7991475759190196,0.7458710708577517,11.134789557805009,-268.70505549635936,0.85625
EL191_L_1993_03_042_03_1_PF_07,homme,Extrême gauche,2,647.5,643.5,4.54054054054054,0.0,3.783783783783784,2.0077220077220077,5.7915057915057915,-591.5586003861004,0.8125
EL191_L_1993_03_042_03_1_PF_08,homme,Gauche gouvernementale (PS/MRG/MDC),6,73.16666666666667,152.0059392114517,4.968109339407745,2.277904328018223,1.366742596810934,0.45558086560364464,10.478359908883828,-23.85277714502655,0.88
EL191_L_1993_03_042_03_1_PF_09,homme,Indépendants / divers,3,190.66666666666666,261.880804099032,4.8776223776223775,0.6993006993006993,3.3216783216783217,1.048951048951049,9.79020979020979,-140.2889044289044,0.925
EL191_L_1993_03_042_03_1_PF_10,homme,Extrême gauche,5,222.0,203.6978154031113,4.762162162162162,0.09009009009009009,0.9009009009009009,0.8108108108108109,8.018018018018019,-169.50837837837835,0.8325
EL191_L_1993_03_042_03_1_PF_11,homme,Autres,9,89.77777777777777,99.40688303664756,5.121287128712871,0.0,1.4851485148514851,0.49504950495049505,10.767326732673267,-41.435335533553314,0.92
EL191_L_1993_03_042_03_1_PF_12,femme,Écologistes,2,121.0,119.0,5.487603305785124,0.4132231404958678,0.8264462809917356,0.8264462809917356,11.983471074380166,-84.0001239669421,0.91
EL191_L_1993_03_042_04_1_PF_01,homme,Ambigu,7,114.42857142857143,114.47377384344058,5.134831460674158,1.7478152309612984,0.12484394506866417,0.7490636704119851,8.739076154806492,-68.38195380774032,0.8866666666666667
EL191_L_1993_03_042_04_1_PF_02,femme,Écologistes,12,45.0,73.35075550622047,4.92037037037037,1.6666666666666667,1.4814814814814816,1.1111111111111112,12.222222222222221,4.8568518518518715,0.94
EL191_L_1993_03_042_04_1_PF_03,homme,Droite parlementaire (RPR/UDF),8,98.125,227.3897741214411,5.203821656050955,1.910828025477707,1.910828025477707,0.6369426751592357,10.573248407643312,-57.79840366242037,0.9166666666666666
EL191_L_1993_03_042_04_1_PF_04,homme,Gauche gouvernementale (PS/MRG/MDC),10,62.0,99.65440281292142,5.103225806451613,1.4516129032258065,2.258064516129032,1.129032258064516,10.967741935483872,-15.71322580645159,0.845
EL191_L_1993_03_042_04_1_PF_05,femme,Extrême gauche,5,222.0,203.6978154031113,4.761261261261262,0.09009009009009009,0.9009009009009009,0.8108108108108109,8.018018018018019,-169.44207207207205,0.8325
EL191_L_1993_03_042_04_1_PF_06,homme,Droite parlementaire (RPR/UDF),10,36.7,67.11937127238306,5.294277929155314,0.2724795640326975,4.35967302452316,1.9073569482288828,9.809264305177113,7.107538147138968,0.8
EL191_L_1993_03_042_04_1_PF_07,homme,Autres,3,364.6666666666667,260.23365569340865,4.838208409506398,0.4570383912248629,0.6398537477148081,0.8226691042047531,9.780621572212066,-316.8624436319317,0.9325
EL191_L_1993_03_042_04_1_PF_08,homme,Front national,9,70.11111111111111,152.8444702917493,5.328050713153724,0.31695721077654515,1.109350237717908,0.4754358161648178,12.995245641838352,-26.40937048776189,0.88
EL191_L_1993_03_042_04_1_PF_09,homme,Écologistes,2,122.0,120.0,5.442622950819672,0.4098360655737705,0.819672131147541,0.819672131147541,11.475409836065573,-84.23983606557374,0.9
EL191_L_1993_03_042_05_1_PF_01,homme,Écologistes,22,27.681818181818183,43.510068180340184,5.343185550082102,0.16420361247947454,0.49261083743842365,0.3284072249589491,12.807881773399016,11.399506269592479,0.85
EL191_L_1993_03_042_05_1_PF_02,homme,PCF,4,199.0,339.4826946988609,4.934673366834171,0.0,3.391959798994975,1.256281407035176,7.2864321608040195,-147.0855025125628,0.8633333333333333
EL191_L_1993_03_042_05_1_PF_03,homme,Extrême gauche,2,647.5,643.5,4.54054054054054,0.0,3.783783783783784,2.0077220077220077,5.7915057915057915,-591.5586003861004,0.8125
EL191_L_1993_03_042_05_1_PF_04,homme,Ambigu,5,132.0,143.44476288801903,4.754545454545455,3.3333333333333335,1.6666666666666667,0.9090909090909091,8.181818181818182,-74.17999999999998,0.8200000000000001
EL191_L_1993_03_042_05_1_PF_05,homme,Droite parlementaire (RPR/UDF),5,100.0,189.51833684369436,5.084,1.7999999999999998,2.8000000000000003,1.7999999999999998,8.799999999999999,-53.475999999999985,0.865
EL191_L_1993_03_042_05_1_PF_06,homme,Front national,8,79.5,159.38553886723852,5.327044025157233,0.3144654088050315,1.10062893081761,0.4716981132075472,12.578616352201259,-35.58935534591194,0.88
EL191_L_1993_03_042_05_1_PF_07,homme,Écologistes,4,61.25,99.74812028304092,5.46530612244898,0.8163265306122449,0.8163265306122449,0.8163265306122449,11.428571428571429,-23.69772959183669,0.91
EL191_L_1993_03_042_05_1_PF_08,homme,Non mentionné,7,151.14285714285714,351.0797339520422,5.104914933837429,0.0945179584120983,1.9848771266540641,0.7561436672967864,11.247637051039698,-103.34913043478255,0.8624999999999999
EL191_L_1993_03_042_06_1_PF_01,homme,Non mentionné,7,105.57142857142857,160.7294596011368,5.18403247631935,0.13531799729364005,1.2178619756427604,0.5412719891745602,12.584573748308525,-61.19857239512855,0.7766666666666667
EL191_L_1993_03_042_06_1_PF_02,homme,PCF,7,115.85714285714286,150.93369269926689,4.996300863131935,0.6165228113440198,1.3563501849568433,1.726263871763255,10.60419235511714,-63.7846424167694,0.8966666666666666
EL191_L_1993_03_042_06_1_PF_03,homme,Droite parlementaire (RPR/UDF),11,76.36363636363636,122.0471389760178,4.802380952380952,1.6666666666666667,1.5476190476190477,1.7857142857142856,7.738095238095238,-22.44051948051947,0.8933333333333332
EL191_L_1993_03_042_06_1_PF_04,homme,Écologistes,5,77.4,65.91388321135389,5.374677002583979,0.0,0.516795865633075,0.2583979328165375,11.369509043927648,-39.3005348837209,0.89
EL191_L_1993_03_042_06_1_PF_05,homme,Front national,9,70.11111111111111,152.85392041964224,5.332805071315373,0.31695721077654515,1.109350237717908,0.4754358161648178,12.678288431061807,-26.059449727064617,0.88
EL191_L_1993_03_042_06_1_PF_06,homme,Écologistes,2,121.0,119.0,5.487603305785124,0.4132231404958678,0.8264462809917356,0.8264462809917356,11.983471074380166,-84.30425619834709,0.91
EL191_L_1993_03_042_07_1_PF_01,homme,Droite parlementaire (RPR/UDF),3,154.66666666666666,197.5184942114423,4.825431034482759,3.4482758620689653,3.2327586206896552,1.0775862068965518,7.327586206896551,-95.28321839080456,0.81
EL191_L_1993_03_042_07_1_PF_02,homme,PCF,5,157.8,307.6162544469977,4.904942965779468,1.2674271229404308,1.0139416983523446,1.2674271229404308,8.365019011406844,-103.63189226869454,0.9
EL191_L_1993_03_042_07_1_PF_03,homme,Droite parlementaire (RPR/UDF),6,42.333333333333336,63.389448824092334,5.480314960629921,0.0,3.937007874015748,0.0,9.448818897637794,-5.48014435695535,0.83
EL191_L_1993_03_042_07_1_PF_04,homme,Extrême gauche,5,222.0,203.6978154031113,4.762162162162162,0.09009009009009009,0.9009009009009009,0.8108108108108109,8.018018018018019,-169.50837837837835,0.8325
EL191_L_1993_03_042_07_1_PF_05,homme,Indépendants / divers,6,83.5,177.78521685824538,5.429141716566866,1.3972055888223553,0.39920159680638717,0.39920159680638717,13.77245508982036,-43.16886726546903,0.91
EL191_L_1993_03_042_07_1_PF_06,homme,Gauche gouvernementale (PS/MRG/MDC),6,106.16666666666667,223.16467512180824,5.020408163265306,0.0,0.3139717425431711,0.6279434850863422,12.244897959183673,-57.08695316588171,0.8200000000000001
EL191_L_1993_03_042_07_1_PF_07,homme,Écologistes,11,40.63636363636363,103.51396280631792,5.145413870246085,2.013422818791946,1.342281879194631,0.44742729306487694,13.870246085011187,6.534404108196071,0.87
EL191_L_1993_03_042_07_1_PF_08,homme,Front national,10,64.4,143.7318336347241,5.381987577639752,0.3105590062111801,1.0869565217391304,0.4658385093167702,13.509316770186336,-21.451714285714274,0.8866666666666667
EL191_L_1993_03_042_07_1_PF_09,femme,Écologistes,3,81.0,111.72287142747452,5.465020576131687,0.411522633744856,0.823045267489712,0.823045267489712,11.11111111111111,-43.01088477366254,0.9
EL191_L_1993_03_043_01_1_PF_01,homme,PCF,9,120.88888888888889,257.78089078580086,4.700367647058823,1.2867647058823528,0.9191176470588236,0.6433823529411764,10.753676470588236,-62.022810457516314,0.8875
EL191_L_1993_03_043_01_1_PF_02,homme,Gauche gouvernementale (PS/MRG/MDC),5,151.0,290.04206591458416,4.901986754966887,1.0596026490066226,3.9735099337748347,1.1920529801324504,11.125827814569536,-100.77625827814566,0.85
EL191_L_1993_03_043_01_1_PF_03,femme,Écologistes,6,143.83333333333334,277.5310292962252,5.079953650057938,1.0428736964078795,0.4634994206257242,0.2317497103128621,10.660486674391658,-95.23092603321746,0.8625
EL191_L_1993_03_043_01_1_PF_04,femme,Écologistes,12,69.66666666666667,105.34256288678169,5.02511961722488,0.0,2.15311004784689,1.3157894736842104,11.602870813397129,-20.683915470494412,0.8866666666666667
EL191_L_1993_03_043_01_1_PF_05,homme,Non mentionné,1,802.0,0.0,4.978802992518704,2.6184538653366585,2.6184538653366585,0.24937655860349126,10.473815461346634,-760.8374812967581,0.8266666666666668
EL191_L_1993_03_043_01_1_PF_06,homme,Indépendants / divers,7,115.71428571428571,210.68372659762127,4.840740740740741,3.7037037037037033,2.4691358024691357,1.4814814814814816,9.506172839506172,-66.10037037037034,0.87
EL191_L_1993_03_043_01_1_PF_07,homme,Front national,15,105.46666666666667,174.76569711728013,5.038558786346397,0.5056890012642226,1.1378002528445006,0.695322376738306,11.061946902654867,-55.52982975136956,0.8500000000000001
EL191_L_1993_03_043_02_1_PF_01,homme,Extrême gauche,1,989.0,0.0,4.756319514661274,0.0,2.224469160768453,0.8088978766430739,7.987866531850354,-945.6722093023254,0.9025
EL191_L_1993_03_043_02_1_PF_02,homme,PCF,12,75.33333333333333,203.75243693157526,4.807522123893805,0.5530973451327433,2.8761061946902653,0.995575221238938,11.393805309734512,-20.978377581120895,0.9166666666666666
EL191_L_1993_03_043_02_1_PF_03,homme,Autres,7,77.85714285714286,171.70358892282823,4.985321100917432,0.5504587155963303,2.9357798165137616,1.4678899082568808,8.807339449541285,-32.18940366972474,0.8200000000000001
EL191_L_1993_03_043_02_1_PF_04,homme,Écologistes,10,64.8,121.78160780676201,5.199074074074074,0.15432098765432098,0.30864197530864196,0.30864197530864196,12.962962962962962,-21.532493827160465,0.8333333333333334
EL191_L_1993_03_043_02_1_PF_05,homme,Non mentionné,3,269.0,360.7168788214195,4.888475836431227,0.37174721189591076,2.6022304832713754,0.8674101610904585,10.90458488228005,-218.43351301115237,0.9066666666666666
EL191_L_1993_03_043_02_1_PF_06,femme,Front national,11,123.9090909090909,186.20001686624988,5.001467351430668,0.5135730007336757,1.173881144534116,0.8070432868672046,10.564930300807044,-73.04153504968983,0.86
EL192_L_1993_03_044_01_1_PF_01,femme,PCF,2,439.5,434.5,4.911262798634812,0.7963594994311717,0.11376564277588168,1.023890784982935,9.442548350398178,-393.0747525597269,0.84
EL192_L_1993_03_044_01_1_PF_02,homme,Gauche gouvernementale (PS/MRG/MDC),9,74.77777777777777,111.50264349410214,5.3744427934621095,2.674591381872214,0.2971768202080238,0.1485884101040119,8.469539375928678,-34.80018738649494,0.825
EL192_L_1993_03_044_01_1_PF_03,femme,Droite parlementaire (RPR/UDF),4,133.75,133.8700395906418,4.902803738317757,3.551401869158879,1.3084112149532712,0.0,10.2803738317757,-81.87176401869158,0.93
EL192_L_1993_03_044_01_1_PF_04,homme,Gauche gouvernementale (PS/MRG/MDC),3,99.33333333333333,129.18806274403047,5.322147651006712,0.6711409395973155,0.6711409395973155,0.6711409395973155,10.738255033557047,-63.74548098434005,0.89
EL192_L_1993_03_044_01_1_PF_05,homme,Écologistes,1,824.0,0.0,5.33373786407767,0.0,0.7281553398058253,0.6067961165048543,12.62135922330097,-797.0143689320387,0.8766666666666666
EL192_L_1993_03_044_01_1_PF_06,homme,Écologistes,7,123.0,267.12864744484875,4.768873403019745,0.0,2.3228803716608595,1.7421602787456445,9.059233449477352,-68.89168989547035,0.9233333333333332
EL192_L_1993_03_044_01_1_PF_07,homme,Autres,4,206.75,234.14351902198788,5.18863361547763,0.24183796856106407,0.7255139056831923,0.36275695284159615,11.85006045949214,-164.20167321644496,0.8366666666666666
EL192_L_1993_03_044_01_1_PF_08,homme,Écologistes,2,148.0,146.0,5.638513513513513,0.33783783783783783,0.6756756756756757,0.6756756756756757,12.162162162162163,-116.77675675675673,0.85
EL192_L_1993_03_044_01_1_PF_09,homme,Droite parlementaire (RPR/UDF),3,98.33333333333333,123.0456103330071,5.250847457627119,0.0,1.694915254237288,0.3389830508474576,16.271186440677965,-54.478841807909575,0.82
EL192_L_1993_03_044_01_1_PF_10,homme,Front national,7,138.0,303.18311298619517,5.073498964803313,0.10351966873706005,0.6211180124223602,0.4140786749482402,10.766045548654244,-87.05095238095237,0.865
EL192_L_1993_03_044_10_1_PF_01,homme,Front national,2,445.0,378.0,5.187640449438202,0.0,0.5617977528089888,1.0112359550561798,12.247191011235955,-403.61792134831455,0.8775000000000001
EL192_L_1993_03_044_10_1_PF_02,homme,Gauche gouvernementale (PS/MRG/MDC),7,80.71428571428571,142.94425915191485,5.017699115044247,0.5309734513274336,1.0619469026548671,1.0619469026548671,10.973451327433628,-34.36995575221238,0.855
EL192_L_1993_03_044_10_1_PF_03,homme,Droite parlementaire (RPR/UDF),4,173.25,252.52066747100127,5.236652236652237,3.1746031746031744,0.4329004329004329,0.8658008658008658,10.533910533910534,-132.72292027417024,0.845
EL192_L_1993_03_044_10_1_PF_04,homme,PCF,5,182.8,222.05801043871395,4.9070021881838075,0.6564551422319475,0.437636761487965,1.0940919037199124,8.096280087527353,-133.47241575492342,0.8633333333333333
EL192_L_1993_03_044_10_1_PF_05,homme,Écologistes,5,122.6,211.73341729637292,4.9575856443719415,0.3262642740619902,1.468189233278956,0.9787928221859705,8.809135399673735,-73.28369820554646,0.88
EL192_L_1993_03_044_10_1_PF_06,homme,Indépendants / divers,15,69.0,179.13309763041187,5.328502415458937,1.1594202898550725,0.4830917874396135,0.4830917874396135,15.942028985507244,-30.288333333333327,0.8640000000000001
EL192_L_1993_03_044_10_1_PF_07,homme,Autres,11,75.0,125.30762147610974,5.181818181818182,0.24242424242424243,0.7272727272727273,0.36363636363636365,11.636363636363637,-30.242090909090876,0.8333333333333334
EL192_L_1993_03_044_10_1_PF_08,homme,Écologistes,4,60.0,71.86097689288673,5.4875,0.4166666666666667,0.8333333333333334,0.8333333333333334,11.666666666666666,-21.95333333333329,0.91
EL192_L_1993_03_044_02_1_PF_01,homme,Front national,5,190.6,335.6817540468948,5.110178384050367,0.944386149003148,1.154249737670514,0.3147953830010493,11.85729275970619,-142.07704826862536,0.865
EL192_L_1993_03_044_02_1_PF_02,homme,PCF,6,143.5,204.69224867265166,4.953542392566783,0.6968641114982579,0.11614401858304298,1.0452961672473868,10.104529616724738,-93.54587979094075,0.8433333333333333
EL192_L_1993_03_044_02_1_PF_03,homme,Écologistes,6,113.66666666666667,242.12026396446504,5.343108504398827,0.0,1.3196480938416422,0.1466275659824047,11.143695014662756,-73.59395405669595,0.86
EL192_L_1993_03_044_02_1_PF_04,homme,Gauche gouvernementale (PS/MRG/MDC),17,60.64705882352941,108.62398238958563,4.90203685741998,1.1639185257032008,0.8729388942774006,0.7759456838021339,13.191076624636274,-7.53911194157584,0.8700000000000001
EL192_L_1993_03_044_02_1_PF_05,homme,Écologistes,11,50.09090909090909,89.64217204120202,5.0508166969147,0.18148820326678766,0.3629764065335753,0.5444646098003629,10.526315789473683,-3.064051311664741,0.925
EL192_L_1993_03_044_02_1_PF_06,femme,Droite parlementaire (RPR/UDF),4,175.0,285.90120671308824,5.015714285714286,2.142857142857143,0.7142857142857143,1.0,9.857142857142858,-126.65699999999995,0.87
EL192_L_1993_03_044_02_1_PF_07,homme,Non mentionné,4,136.75,113.68899463008722,4.921389396709324,3.2906764168190126,1.8281535648994516,1.0968921389396709,10.054844606946983,-83.97967778793415,0.885
EL192_L_1993_03_044_02_1_PF_08,homme,Autres,7,118.14285714285714,187.08472379526614,5.182587666263603,0.24183796856106407,0.7255139056831923,0.36275695284159615,11.487303506650544,-73.99843409915353,0.8266666666666667
EL192_L_1993_03_044_02_1_PF_09,femme,Écologistes,2,121.0,119.0,5.487603305785124,0.4132231404958678,0.8264462809917356,0.8264462809917356,11.570247933884298,-84.30425619834709,0.91
